"","gender","round","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","age","field_cd","mn_sat","tuition","race","imprace","income","goal","date","go_out","dec","like","imprelig","diff_age"
"690","M",19,15,"N",0.2,"N",22,"Latin",17,10,18,20,25,10,"Y",6,11,33,6,33,11,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","Y",6,10,1
"691","M",19,1,"N",-0.05,"Y",22,"Cauc",20,22,18,15,15,10,"N",17,19,19,11,17,17,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",6,10,1
"692","M",19,7,"N",-0.27,"Y",23,"Cauc",10,20,20,20,20,10,"N",21,21,21,8,17,12,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",4,10,0
"693","M",19,19,"N",-0.35,"Y",24,"Cauc",35,10,20,20,10,5,"Y",13,20,17,17,17,17,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","Y",6,10,1
"694","M",19,10,"N",-0.41,"N",27,"Asian",50,0,50,0,0,0,"N",14,17,19,17,19,14,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",8,10,4
"695","M",19,11,"N",0.3,"Y",30,"Cauc",30,20,30,10,0,10,"N",21,15,27,3,27,6,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",6,10,7
"696","M",19,13,"N",-0.19,"N",21,"Asian",30,5,30,15,15,5,"N",19,19,25,12,12,12,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",6,10,2
"697","M",19,9,"N",0.09,"Y",25,"Cauc",20,23,23,22,7,5,"N",20,20,15,15,17,15,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",3,10,2
"698","M",19,17,"Y",-0.47,"Y",26,"Cauc",20,25,20,15,15,5,"Y",21,8,25,8,21,17,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","Y",5,10,3
"699","M",19,3,"N",-0.47,"Y",27,"Cauc",10,10,30,25,10,15,"N",18,10,18,18,15,21,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",7,10,4
"700","M",19,6,"N",-0.3,"N",23,"Black",50,10,20,10,10,0,"N",19,16,21,19,19,7,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",8,10,0
"701","M",19,8,"N",-0.46,"N",24,"Latin",20,20,20,15,15,10,"N",11,4,29,4,32,21,23,"Law",0,0,"Cauc",5,29809,"Fun","1Month","1Week","N",9,10,1
"702","M",19,17,"N",0.62,"N",21,"Asian",12,18,20,16,16,18,"N",14,22,22,14,22,6,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",6,9,0
"703","M",19,19,"N",0.03,"N",27,"Black",20,20,20,10,10,20,"N",10,20,23,17,17,13,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",4,9,6
"704","M",19,15,"N",-0.13,"N",21,"Asian",10,20,40,10,10,10,"N",17,17,14,20,14,17,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",5,9,0
"705","M",19,3,"N",-0.01,"Y",27,"Cauc",10,20,20,15,20,15,"N",10,15,21,15,21,18,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",4,9,6
"706","M",19,5,"N",0.28,"Y",25,"Cauc",20,20,15,15,15,15,"Y",14,11,19,14,24,19,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",7,9,4
"707","M",19,6,"N",0.06,"Y",23,"Cauc",20,20,20,15,15,10,"Y",7,26,22,15,15,15,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",7,9,2
"708","M",19,16,"N",-0.31,"N",22,"Latin",17,10,18,20,25,10,"Y",6,17,39,6,22,11,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",7,9,1
"709","M",19,2,"N",0.42,"Y",22,"Cauc",20,22,18,15,15,10,"N",15,21,21,13,18,13,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",5,9,1
"710","M",19,8,"N",0.11,"Y",23,"Cauc",10,20,20,20,20,10,"N",8,19,22,17,19,14,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",5,9,2
"711","M",19,1,"N",0.03,"Y",24,"Cauc",35,10,20,20,10,5,"Y",9,24,24,15,15,15,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",7,9,3
"712","M",19,11,"N",0.17,"N",27,"Asian",50,0,50,0,0,0,"Y",11,19,17,17,25,11,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",7,9,6
"713","M",19,12,"N",-0.22,"Y",30,"Cauc",30,20,30,10,0,10,"N",18,18,16,18,14,18,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",5,9,9
"714","M",19,14,"N",0.35,"N",21,"Asian",30,5,30,15,15,5,"N",16,16,20,16,20,12,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",5,9,0
"715","M",19,10,"N",0.43,"Y",25,"Cauc",20,23,23,22,7,5,"Y",13,15,22,15,15,20,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",6,9,4
"716","M",19,18,"N",-0.15,"Y",26,"Cauc",20,25,20,15,15,5,"Y",5,25,25,10,25,10,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",6,9,5
"717","M",19,4,"Y",-0.05,"Y",27,"Cauc",10,10,30,25,10,15,"Y",7,21,21,21,14,17,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","Y",6,9,6
"718","M",19,7,"N",0.32,"N",23,"Black",50,10,20,10,10,0,"N",6,26,26,9,24,9,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",5,9,2
"719","M",19,9,"N",0.01,"N",24,"Latin",20,20,20,15,15,10,"N",8,22,22,15,22,10,21,"Law",0,0,"Cauc",10,26482,"Fun","2Month","SevWeek","N",5,9,3
"720","M",19,12,"N",-0.08,"N",21,"Asian",12,18,20,16,16,18,"N",16,22,19,19,19,5,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",7,2,7
"721","M",19,14,"N",0.5,"N",27,"Black",20,20,20,10,10,20,"N",16,16,19,14,16,19,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",7,2,1
"722","M",19,17,"N",0.48,"Y",27,"Cauc",10,20,20,15,20,15,"N",17,17,17,15,17,17,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",7,2,1
"723","M",19,19,"N",0.11,"Y",25,"Cauc",20,20,15,15,15,15,"Y",16,18,20,16,18,11,28,"MedPharma",0,0,"Cauc",2,28891,"Meet","SevYear","2Week","Y",8,2,3
"724","M",19,1,"N",0.08,"Y",23,"Cauc",20,20,20,15,15,10,"Y",15,20,20,15,18,12,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","Y",8,2,5
"725","M",19,11,"N",-0.07,"N",22,"Latin",17,10,18,20,25,10,"Y",19,13,26,10,26,6,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","Y",8,2,6
"726","M",19,16,"N",0.06,"Y",22,"Cauc",20,22,18,15,15,10,"N",21,19,19,12,17,12,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",7,2,6
"727","M",19,3,"N",0.16,"Y",23,"Cauc",10,20,20,20,20,10,"N",16,16,18,16,20,16,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",7,2,5
"728","M",19,15,"N",0.4,"Y",24,"Cauc",35,10,20,20,10,5,"Y",18,18,18,15,15,15,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","Y",8,2,4
"729","M",19,6,"N",0.5,"N",27,"Asian",50,0,50,0,0,0,"Y",15,12,19,17,19,19,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","Y",7,2,1
"730","M",19,7,"N",-0.24,"Y",30,"Cauc",30,20,30,10,0,10,"N",22,19,14,16,19,11,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",7,2,2
"731","M",19,9,"N",0.24,"N",21,"Asian",30,5,30,15,15,5,"Y",18,14,21,11,25,11,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","Y",8,2,7
"732","M",19,5,"Y",-0.2,"Y",25,"Cauc",20,23,23,22,7,5,"Y",17,17,17,17,17,13,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","Y",8,2,3
"733","M",19,13,"N",0.77,"Y",26,"Cauc",20,25,20,15,15,5,"N",21,19,19,12,14,16,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",6,2,2
"734","M",19,18,"N",0.46,"Y",27,"Cauc",10,10,30,25,10,15,"N",19,19,19,11,19,11,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",7,2,1
"735","M",19,2,"N",0.22,"N",23,"Black",50,10,20,10,10,0,"N",8,24,24,8,24,13,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",6,2,5
"736","M",19,4,"N",0.72,"N",24,"Latin",20,20,20,15,15,10,"N",21,18,23,13,13,13,28,"MedPharma",0,0,"Cauc",2,30147,"Meet","SevYear","2Week","N",6,2,4
"737","M",19,13,"N",-0.2,"N",21,"Asian",12,18,20,16,16,18,"N",16,22,19,16,22,5,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",5,1,7
"738","M",19,15,"N",0.33,"N",27,"Black",20,20,20,10,10,20,"N",15,19,19,15,19,15,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",6,1,1
"739","M",19,11,"N",0.35,"N",21,"Asian",10,20,40,10,10,10,"Y",17,20,17,17,14,14,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,7
"740","M",19,18,"N",0.49,"Y",27,"Cauc",10,20,20,15,20,15,"Y",13,17,17,17,17,17,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,1
"741","M",19,1,"N",-0.15,"Y",25,"Cauc",20,20,15,15,15,15,"Y",12,19,19,14,21,14,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,3
"742","M",19,2,"N",0.16,"Y",23,"Cauc",20,20,20,15,15,10,"Y",7,29,25,7,25,7,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,5
"743","M",19,12,"N",-0.06,"N",22,"Latin",17,10,18,20,25,10,"Y",8,17,29,12,25,8,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",8,1,6
"744","M",19,17,"N",-0.16,"Y",22,"Cauc",20,22,18,15,15,10,"N",18,21,18,12,18,15,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",6,1,6
"745","M",19,4,"N",0.21,"Y",23,"Cauc",10,20,20,20,20,10,"N",9,15,24,12,21,18,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",6,1,5
"746","M",19,16,"N",0.26,"Y",24,"Cauc",35,10,20,20,10,5,"Y",14,17,21,14,17,17,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,4
"747","M",19,7,"N",0.19,"N",27,"Asian",50,0,50,0,0,0,"Y",15,12,19,17,19,19,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,1
"748","M",19,8,"N",-0.29,"Y",30,"Cauc",30,20,30,10,0,10,"N",14,17,14,14,17,23,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",6,1,2
"749","M",19,10,"N",0.16,"N",21,"Asian",30,5,30,15,15,5,"Y",13,19,19,16,23,10,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,7
"750","M",19,6,"N",-0.29,"Y",25,"Cauc",20,23,23,22,7,5,"Y",14,18,18,14,16,20,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","Y",7,1,3
"751","M",19,14,"N",0.83,"Y",26,"Cauc",20,25,20,15,15,5,"N",12,17,25,17,21,8,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",7,1,2
"752","M",19,19,"N",0.68,"Y",27,"Cauc",10,10,30,25,10,15,"N",21,16,21,11,16,16,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",7,1,1
"753","M",19,3,"N",0.11,"N",23,"Black",50,10,20,10,10,0,"N",8,22,22,12,22,12,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",6,1,5
"754","M",19,5,"N",0.54,"N",24,"Latin",20,20,20,15,15,10,"N",12,24,24,15,18,6,28,"Econ",0,0,"Cauc",1,30147,"Say","1Month","SevWeek","N",6,1,4
"755","M",19,1,"N",0.39,"N",21,"Asian",12,18,20,16,16,18,"N",11,20,20,18,20,11,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",6,1,2
"756","M",19,3,"N",0.16,"Y",27,"Black",20,20,20,10,10,20,"N",15,17,17,17,17,17,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",7,1,4
"757","M",19,18,"N",0.1,"N",21,"Asian",10,20,40,10,10,10,"N",15,21,18,15,18,13,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",7,1,2
"758","M",19,6,"N",-0.22,"N",27,"Cauc",10,20,20,15,20,15,"Y",20,18,18,20,20,5,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",8,1,4
"759","M",19,8,"N",0.53,"N",25,"Cauc",20,20,15,15,15,15,"Y",16,16,16,19,19,14,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",9,1,2
"760","M",19,9,"N",0.03,"N",23,"Cauc",20,20,20,15,15,10,"Y",18,18,18,18,18,12,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",9,1,0
"761","M",19,19,"N",-0.16,"N",22,"Latin",17,10,18,20,25,10,"Y",18,21,21,14,11,14,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",10,1,1
"762","M",19,5,"N",0.52,"N",22,"Cauc",20,22,18,15,15,10,"N",17,23,20,17,14,9,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",7,1,1
"763","M",19,11,"Y",0.49,"N",23,"Cauc",10,20,20,20,20,10,"Y",16,16,18,18,16,18,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",8,1,0
"764","M",19,4,"Y",-0.32,"N",24,"Cauc",35,10,20,20,10,5,"Y",18,16,14,20,18,16,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",10,1,1
"765","M",19,14,"N",0.2,"N",27,"Asian",50,0,50,0,0,0,"N",18,18,16,20,16,11,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",8,1,4
"766","M",19,15,"N",-0.15,"N",30,"Cauc",30,20,30,10,0,10,"N",19,19,17,17,17,11,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",8,1,7
"767","M",19,17,"N",0.5,"N",21,"Asian",30,5,30,15,15,5,"Y",13,13,17,20,20,17,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",10,1,2
"768","M",19,13,"N",0.33,"N",25,"Cauc",20,23,23,22,7,5,"Y",14,18,18,18,18,14,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",8,1,2
"769","M",19,2,"N",-0.12,"N",26,"Cauc",20,25,20,15,15,5,"Y",14,16,22,16,22,11,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",7,1,3
"770","M",19,7,"N",-0.27,"N",27,"Cauc",10,10,30,25,10,15,"N",15,21,18,21,12,15,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",7,1,4
"771","M",19,10,"Y",0.11,"Y",23,"Black",50,10,20,10,10,0,"Y",16,16,16,16,18,16,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","Y",10,1,0
"772","M",19,12,"N",-0.08,"N",24,"Latin",20,20,20,15,15,10,"N",14,16,18,23,16,14,23,"Law",0,0,"Black",1,39919,"Other","2Month","2Week","N",8,1,1
"773","F",10,7,"N",0.26,"N",29,"Latin",14,17,10,10,36,14,"N",18,15,15,18,22,12,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","N",2,9,6
"774","F",10,3,"N",-0.15,"N",22,"Other",22,17,22,22,6,11,"N",19,19,17,17,17,12,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","N",5,9,1
"775","F",10,8,"N",0.44,"N",27,"Black",21,17,22,20,8,13,"N",21,14,18,21,14,11,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","N",2,9,4
"776","F",10,9,"Y",-0.05,"Y",28,"Cauc",50,10,30,10,0,0,"Y",22,16,16,22,19,6,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","Y",6,9,5
"777","F",10,4,"Y",0.07,"Y",26,"Cauc",25,10,20,20,15,10,"Y",20,15,18,18,18,12,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","Y",9,9,3
"778","F",10,2,"N",-0.37,"Y",21,"Cauc",60,15,0,15,0,10,"N",18,16,16,20,18,12,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","N",5,9,2
"779","F",10,1,"N",0.65,"Y",22,"Cauc",21,20,19,20,10,10,"N",18,21,18,13,18,13,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","N",3,9,1
"780","F",10,5,"N",-0.31,"Y",22,"Cauc",30,10,20,30,0,10,"Y",21,21,18,15,12,15,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","Y",6,9,1
"781","F",10,10,"N",-0.06,"Y",25,"Cauc",30,0,30,30,10,0,"N",16,20,16,16,20,10,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","N",3,9,2
"782","F",10,6,"N",0.37,"N",24,"Other",20,20,20,20,10,10,"N",21,15,15,18,18,13,23,"SocialW",0,0,"Cauc",10,41466,"Fun","1Week","SevWeek","N",3,9,1
"783","F",10,6,"N",0.23,"N",29,"Latin",14,17,10,10,36,14,"N",11,20,20,17,17,14,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","N",8,10,7
"784","F",10,2,"N",-0.01,"N",22,"Other",22,17,22,22,6,11,"N",16,31,22,16,12,3,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","N",5,10,0
"785","F",10,7,"N",0.68,"N",27,"Black",21,17,22,20,8,13,"N",16,19,19,16,16,13,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","N",8,10,5
"786","F",10,8,"N",-0.31,"Y",28,"Cauc",50,10,30,10,0,0,"N",13,23,23,17,17,7,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","N",9,10,6
"787","F",10,3,"N",0.02,"Y",26,"Cauc",25,10,20,20,15,10,"Y",15,24,21,15,15,12,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","Y",10,10,4
"788","F",10,1,"Y",-0.34,"Y",21,"Cauc",60,15,0,15,0,10,"Y",14,21,19,14,19,14,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","Y",8,10,1
"789","F",10,10,"N",0.44,"Y",22,"Cauc",21,20,19,20,10,10,"Y",12,19,19,17,17,17,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","Y",8,10,0
"790","F",10,4,"N",-0.58,"Y",22,"Cauc",30,10,20,30,0,10,"Y",16,22,16,16,16,14,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","Y",8,10,0
"791","F",10,9,"N",0.34,"Y",25,"Cauc",30,0,30,30,10,0,"N",18,16,16,21,16,13,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","N",9,10,3
"792","F",10,5,"N",0.23,"N",24,"Other",20,20,20,20,10,10,"N",16,22,19,16,14,14,22,"SocialW",0,0,"Cauc",10,41466,"Date","1Month","2Week","N",8,10,2
"793","F",10,8,"Y",0.16,"N",29,"Latin",14,17,10,10,36,14,"Y",12,19,17,19,19,14,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","Y",8,10,0
"794","F",10,4,"N",0.03,"Y",22,"Other",22,17,22,22,6,11,"N",15,15,12,25,18,15,29,"SocialSci",0,0,"Other",3,38022,"Serious","SevYear","2Week","N",4,10,7
"795","F",10,9,"N",0.28,"N",27,"Black",21,17,22,20,8,13,"N",11,21,18,14,21,14,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","N",2,10,2
"796","F",10,10,"N",0.12,"N",28,"Cauc",50,10,30,10,0,0,"Y",14,24,24,14,14,10,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","Y",9,10,1
"797","F",10,5,"N",0.45,"N",26,"Cauc",25,10,20,20,15,10,"N",16,16,16,22,16,14,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","N",6,10,3
"798","F",10,3,"N",-0.34,"N",21,"Cauc",60,15,0,15,0,10,"N",13,27,20,20,17,3,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","N",3,10,8
"799","F",10,2,"N",0.61,"N",22,"Cauc",21,20,19,20,10,10,"N",14,22,19,17,14,14,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","N",3,10,7
"800","F",10,6,"N",-0.13,"N",22,"Cauc",30,10,20,30,0,10,"Y",11,20,17,17,20,14,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","Y",8,10,7
"801","F",10,1,"N",0.41,"N",25,"Cauc",30,0,30,30,10,0,"Y",15,20,20,17,17,12,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","Y",8,10,4
"802","F",10,7,"N",0.29,"Y",24,"Other",20,20,20,20,10,10,"N",15,18,21,18,15,15,29,"SocialSci",0,0,"Other",3,23988,"Serious","SevYear","2Week","N",7,10,5
"803","F",10,1,"N",0.39,"N",29,"Latin",14,17,10,10,36,14,"N",9,19,22,16,19,16,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","N",5,5,1
"804","F",10,7,"N",-0.04,"N",22,"Other",22,17,22,22,6,11,"N",0,30,25,20,15,10,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","N",5,5,6
"805","F",10,2,"N",0.8,"N",27,"Black",21,17,22,20,8,13,"N",14,21,21,18,18,7,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","N",5,5,1
"806","F",10,3,"N",-0.18,"Y",28,"Cauc",50,10,30,10,0,0,"Y",6,26,26,13,19,10,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","Y",8,5,0
"807","F",10,8,"N",0.14,"Y",26,"Cauc",25,10,20,20,15,10,"N",13,21,23,18,13,13,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","N",5,5,2
"808","F",10,6,"Y",-0.47,"Y",21,"Cauc",60,15,0,15,0,10,"Y",17,17,22,19,19,6,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","Y",6,5,7
"809","F",10,5,"N",0.41,"Y",22,"Cauc",21,20,19,20,10,10,"N",14,22,19,14,17,14,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","N",6,5,6
"810","F",10,9,"N",-0.56,"Y",22,"Cauc",30,10,20,30,0,10,"N",10,23,23,10,19,16,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","N",4,5,6
"811","F",10,4,"N",0.53,"Y",25,"Cauc",30,0,30,30,10,0,"N",11,20,22,15,17,15,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","N",7,5,3
"812","F",10,10,"Y",0.28,"N",24,"Other",20,20,20,20,10,10,"Y",15,18,21,15,13,18,28,"HRP",0,0,"Cauc",1,23988,"Fun","1Month","2Week","Y",7,5,4
"813","F",10,5,"N",0.27,"Y",29,"Latin",14,17,10,10,36,14,"N",20,18,18,18,16,11,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","N",6,1,3
"814","F",10,1,"Y",0.26,"N",22,"Other",22,17,22,22,6,11,"Y",17,17,17,17,17,17,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","Y",8,1,4
"815","F",10,6,"N",0.17,"N",27,"Black",21,17,22,20,8,13,"N",23,20,17,14,14,11,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","N",6,1,1
"816","F",10,7,"Y",0.31,"N",28,"Cauc",50,10,30,10,0,0,"Y",22,17,22,17,19,3,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","Y",8,1,2
"817","F",10,2,"N",0.37,"N",26,"Cauc",25,10,20,20,15,10,"N",21,15,18,13,15,18,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","N",7,1,0
"818","F",10,10,"N",0.14,"N",21,"Cauc",60,15,0,15,0,10,"N",22,13,18,22,13,11,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","N",8,1,5
"819","F",10,9,"N",0.33,"N",22,"Cauc",21,20,19,20,10,10,"N",17,17,17,17,17,17,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","N",7,1,4
"820","F",10,3,"N",0.14,"N",22,"Cauc",30,10,20,30,0,10,"N",19,19,19,16,14,14,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","N",7,1,4
"821","F",10,8,"Y",0.21,"N",25,"Cauc",30,0,30,30,10,0,"Y",19,17,17,17,13,15,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","Y",7,1,1
"822","F",10,4,"N",0.26,"N",24,"Other",20,20,20,20,10,10,"N",19,16,19,13,16,16,26,"Law",0,0,"Latin",1,28989,"Meet","Never","2Week","N",6,1,2
"823","F",10,4,"N",0.17,"N",29,"Latin",14,17,10,10,36,14,"Y",7,20,23,17,20,13,24,"Law",0,0,"Asian",1,50948,"Date","SevYear","SevWeek","Y",6,3,5
"824","F",10,10,"Y",0.03,"N",22,"Other",22,17,22,22,6,11,"Y",17,17,17,17,17,17,24,"Law",0,0,"Asian",1,50948,"Date","SevYear","SevWeek","Y",7,3,2
"825","F",10,5,"N",0.41,"N",27,"Black",21,17,22,20,8,13,"Y",12,22,22,19,16,9,24,"Law",0,0,"Asian",1,50948,"Date","SevYear","SevWeek","Y",6,3,3
"826","F",10,6,"N",0.02,"N",28,"Cauc",50,10,30,10,0,0,"Y",3,18,24,21,26,9,24,"Law",0,0,"Asian",1,50948,"Date","SevYear","SevWeek","Y",6,3,4
"827","F",10,1,"N",0.63,"N",26,"Cauc",25,10,20,20,15,10,"Y",14,19,24,19,14,11,24,"Law",0,0,"Asian",1,50948,"Date","SevYear","SevWeek","Y",8,3,2
"828","F",10,9,"N",-0.32,"N",21,"Cauc",60,15,0,15,0,10,"N",19,12,19,22,22,6,24,"Law",0,0,"Asian",1,50948,"Date","SevYear","SevWeek","N",1,3,3
"829","F",10,8,"N",0.21,"N",22,"Cauc",21,20,19,20,10,10,"N",13,21,21,13,18,15,24,"Law",0,0,"Asian",1,50948,"Date","SevYear","SevWeek","N",1,3,2
